Date,Exercise,Reps,Weight(kg),Duration(s),Distance(m),Incline,Resistance,isWarmup,Note,multiplier
2025-12-29 18:00:00 +0000,Lat Pulldown, 6,52.16318458509857,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-29 18:00:00 +0000,Lat Pulldown, 6,52.16318458509857,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-29 18:00:00 +0000,Cable Bicep Curl, 7,19.958088015168148,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-29 18:00:00 +0000,Cable Bicep Curl, 5,22.452849017064167,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-29 18:00:00 +0000,Cable Bicep Curl, 4,22.452849017064167,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-29 18:00:00 +0000,Machine Rear Delt Fly, 6,18.14371637742559,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-29 18:00:00 +0000,Machine Rear Delt Fly, 6,18.14371637742559,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-29 18:00:00 +0000,Machine Rear Delt Fly, 6,18.14371637742559,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-29 18:00:00 +0000,EZ-Bar Curl, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-29 18:00:00 +0000,EZ-Bar Curl, 6,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-29 18:00:00 +0000,EZ-Bar Curl, 6,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-27 01:12:00 +0000,Leg Press, 8,40.82336184920758,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-27 01:12:00 +0000,Leg Press, 8,81.64672369841516,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-27 01:12:00 +0000,Leg Press, 6,127.00601464197912,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-27 01:12:00 +0000,Leg Press, 6,127.00601464197912,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-27 01:12:00 +0000,Seated Leg Curl, 8,49.895220037920375,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-27 01:12:00 +0000,Seated Leg Curl, 7,54.43114913227677,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-27 01:12:00 +0000,Seated Leg Curl, 6,58.96707822663317,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-27 01:12:00 +0000,Seated Leg Curl, 6,58.96707822663317,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-27 01:12:00 +0000,Leg Extension, 8,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-27 01:12:00 +0000,Leg Extension, 8,49.895220037920375,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-27 01:12:00 +0000,Leg Extension, 6,54.43114913227677,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-27 01:12:00 +0000,Leg Extension, 6,54.43114913227677,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-27 01:12:00 +0000,Standing Machine Calf Press, 10,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-27 01:12:00 +0000,Standing Machine Calf Press, 10,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-27 01:12:00 +0000,Machine Hip Adductor, 10,54.43114913227677,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-27 01:12:00 +0000,Machine Hip Adductor, 8,54.43114913227677,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-24 16:33:00 +0000,Hammerstrength High Row, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-24 16:33:00 +0000,Hammerstrength High Row, 6,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-24 16:33:00 +0000,Hammerstrength High Row, 6,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-24 16:33:00 +0000,Machine Preacher Curl, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-24 16:33:00 +0000,Machine Preacher Curl, 4,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-24 16:33:00 +0000,Machine Preacher Curl, 4,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-24 16:33:00 +0000,Cable Tricep Pushdown, 8,19.958088015168148,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-24 16:33:00 +0000,Cable Tricep Pushdown, 6,27.442371020856204,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-24 16:33:00 +0000,Cable Tricep Pushdown, 6,27.442371020856204,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-24 16:33:00 +0000,Cable Lateral Raise, 6,7.484283005688056,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-24 16:33:00 +0000,Cable Lateral Raise, 6,7.484283005688056,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-24 16:33:00 +0000,Hammerstrength Incline Chest Press, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-24 16:33:00 +0000,Hammerstrength Incline Chest Press, 6,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-24 16:33:00 +0000,Hammerstrength Incline Chest Press, 6,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-22 15:42:00 +0000,Lat Pulldown, 8,44.905698034128335,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-22 15:42:00 +0000,Lat Pulldown, 7,49.895220037920375,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-22 15:42:00 +0000,Lat Pulldown, 6,49.895220037920375,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-22 15:42:00 +0000,T-Bar Row, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-22 15:42:00 +0000,T-Bar Row, 6,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-22 15:42:00 +0000,T-Bar Row, 6,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-22 15:42:00 +0000,Hammerstrength High Row, 7,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-22 15:42:00 +0000,Hammerstrength High Row, 6,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-22 15:42:00 +0000,Hammerstrength High Row, 6,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-22 15:42:00 +0000,Behind the Back Cable Bicep Curl, 8,7.711079460405876,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-22 15:42:00 +0000,Behind the Back Cable Bicep Curl, 8,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-22 15:42:00 +0000,Behind the Back Cable Bicep Curl, 8,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-22 15:42:00 +0000,Hammer Curls, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-22 15:42:00 +0000,Hammer Curls, 6,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-22 15:42:00 +0000,Hammer Curls, 5,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-22 15:42:00 +0000,Machine Rear Delt Fly, 10,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-22 15:42:00 +0000,Machine Rear Delt Fly, 8,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-22 15:42:00 +0000,EZ-Bar Curl, 7,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-22 15:42:00 +0000,EZ-Bar Curl, 6,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-19 15:02:00 +0000,Barbell Shoulder Press, 10,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-19 15:02:00 +0000,Barbell Shoulder Press, 8,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-19 15:02:00 +0000,Barbell Shoulder Press, 5,33.79267175295516,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-19 15:02:00 +0000,Barbell Shoulder Press, 5,33.79267175295516,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-19 15:02:00 +0000,Barbell Bench Press, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-19 15:02:00 +0000,Barbell Bench Press, 8,43.091326396385774,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-19 15:02:00 +0000,Barbell Bench Press, 4,52.16318458509857,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-19 15:02:00 +0000,Barbell Bench Press, 4,52.16318458509857,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-19 15:02:00 +0000,Hammerstrength High Row, 6,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-19 15:02:00 +0000,Hammerstrength High Row, 6,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-19 15:02:00 +0000,Hammerstrength High Row, 5,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-19 15:02:00 +0000,Incline Dumbbell Curl, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-19 15:02:00 +0000,Incline Dumbbell Curl, 5,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-19 15:02:00 +0000,Incline Dumbbell Curl, 4,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-19 15:02:00 +0000,Single Arm Dumbbell Tricep Extension, 8,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-19 15:02:00 +0000,Single Arm Dumbbell Tricep Extension, 6,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-19 15:02:00 +0000,Upright Row, 10,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-19 15:02:00 +0000,Upright Row, 10,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-19 15:02:00 +0000,Upright Row, 10,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-18 16:35:00 +0000,Seated Leg Curl, 9,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-18 16:35:00 +0000,Seated Leg Curl, 5,54.43114913227677,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-18 16:35:00 +0000,Seated Leg Curl, 5,54.43114913227677,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-18 16:35:00 +0000,Hack Squat, 7,40.82336184920758,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-18 16:35:00 +0000,Hack Squat, 5,49.895220037920375,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-18 16:35:00 +0000,Hack Squat, 5,49.895220037920375,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-18 16:35:00 +0000,Machine Hip Adductor, 12,49.895220037920375,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-18 16:35:00 +0000,Machine Hip Adductor, 8,54.43114913227677,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-18 16:35:00 +0000,Machine Hip Adductor, 8,54.43114913227677,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-18 16:35:00 +0000,Leg Extension, 8,49.895220037920375,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-18 16:35:00 +0000,Leg Extension, 8,54.43114913227677,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-18 16:35:00 +0000,Leg Extension, 6,58.96707822663317,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-18 16:35:00 +0000,Dumbbell Bulgarian Split Squat, 8,13.607787283069193,0.0,0.0,0.0,0.0,false,, 4.0
2025-12-18 16:35:00 +0000,Dumbbell Bulgarian Split Squat, 6,13.607787283069193,0.0,0.0,0.0,0.0,false,, 4.0
2025-12-18 16:35:00 +0000,Smith Machine Calf Raise, 15,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-18 16:35:00 +0000,Smith Machine Calf Raise, 15,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-17 16:22:00 +0000,Dumbbell Incline Bench Press, 10,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-17 16:22:00 +0000,Dumbbell Incline Bench Press, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-17 16:22:00 +0000,Dumbbell Incline Bench Press, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-17 16:22:00 +0000,Hammerstrength Shoulder Press, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-17 16:22:00 +0000,Hammerstrength Shoulder Press, 3,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-17 16:22:00 +0000,Hammerstrength Shoulder Press, 3,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-17 16:22:00 +0000,Cable Tricep Pushdown, 10,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-17 16:22:00 +0000,Cable Tricep Pushdown, 7,24.947610018960187,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-17 16:22:00 +0000,Cable Tricep Pushdown, 7,24.947610018960187,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-17 16:22:00 +0000,Cable Lateral Raise, 8,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-17 16:22:00 +0000,Cable Lateral Raise, 6,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-17 16:22:00 +0000,Cable Lateral Raise, 6,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-17 16:22:00 +0000,Upright Row, 10,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-17 16:22:00 +0000,Upright Row, 7,27.215574566138386,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-17 16:22:00 +0000,Upright Row, 7,27.215574566138386,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-17 16:22:00 +0000,Machine Fly, 8,36.28743275485118,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-17 16:22:00 +0000,Machine Fly, 8,36.28743275485118,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-17 16:22:00 +0000,Machine Fly, 8,36.28743275485118,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-16 20:05:00 +0000,Lat Pulldown, 10,39.916176030336295,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-16 20:05:00 +0000,Lat Pulldown, 6,49.895220037920375,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-16 20:05:00 +0000,Lat Pulldown, 7,49.895220037920375,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-16 20:05:00 +0000,Lat Pulldown, 4,52.16318458509857,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-16 20:05:00 +0000,Hammerstrength Iso Row, 10,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-16 20:05:00 +0000,Hammerstrength Iso Row, 8,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-16 20:05:00 +0000,Hammerstrength Iso Row, 8,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-16 20:05:00 +0000,Hammer Curls, 8,12.473805009480094,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-16 20:05:00 +0000,Hammer Curls, 8,12.473805009480094,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-16 20:05:00 +0000,Hammer Curls, 8,12.473805009480094,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-16 20:05:00 +0000,Cable Rear Delt Fly, 10,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-16 20:05:00 +0000,Cable Rear Delt Fly, 8,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-16 20:05:00 +0000,Machine Preacher Curl, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-16 20:05:00 +0000,Machine Preacher Curl, 6,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-16 20:05:00 +0000,Machine Preacher Curl, 6,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-16 20:05:00 +0000,Upright Row, 6,27.215574566138386,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-16 20:05:00 +0000,Upright Row, 6,27.215574566138386,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-16 20:05:00 +0000,Upright Row, 6,27.215574566138386,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-12 16:06:00 +0000,Hammerstrength Iso Row, 10,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-12 16:06:00 +0000,Hammerstrength Iso Row, 7,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-12 16:06:00 +0000,Hammerstrength Iso Row, 7,34.01946820767298,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-12 16:06:00 +0000,Hammerstrength Iso Row, 6,34.01946820767298,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-12 16:06:00 +0000,Smith Machine Incline Bench Press, 6,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-12 16:06:00 +0000,Smith Machine Incline Bench Press, 6,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-12 16:06:00 +0000,Smith Machine Incline Bench Press, 6,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-12 16:06:00 +0000,Barbell Shoulder Press, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-12 16:06:00 +0000,Barbell Shoulder Press, 7,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-12 16:06:00 +0000,Barbell Shoulder Press, 4,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-12 16:06:00 +0000,Barbell Shoulder Press, 3,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-12 16:06:00 +0000,Cable Tricep Pushdown, 6,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-12 16:06:00 +0000,Cable Tricep Pushdown, 4,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-12 16:06:00 +0000,Cable Tricep Pushdown, 4,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-12 16:06:00 +0000,Behind the Back Cable Bicep Curl, 6,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-12 16:06:00 +0000,Behind the Back Cable Bicep Curl, 6,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-12 16:06:00 +0000,Cable Crunch, 6,9.071858188712795,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-12 16:06:00 +0000,Cable Crunch, 6,9.071858188712795,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-12 16:06:00 +0000,Cable Crunch, 10,15.87575183024739,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-12 16:06:00 +0000,Upright Row, 10,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-12 16:06:00 +0000,Upright Row, 10,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-12 16:06:00 +0000,Upright Row, 10,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-10 17:25:00 +0000,Leg Press, 10,40.82336184920758,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-10 17:25:00 +0000,Leg Press, 8,81.64672369841516,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-10 17:25:00 +0000,Leg Press, 6,122.47008554762273,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-10 17:25:00 +0000,Leg Press, 6,122.47008554762273,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-10 17:25:00 +0000,Leg Extension, 10,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-10 17:25:00 +0000,Leg Extension, 8,49.895220037920375,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-10 17:25:00 +0000,Leg Extension, 6,54.43114913227677,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-10 17:25:00 +0000,Leg Extension, 8,36.28743275485118,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-10 17:25:00 +0000,Machine Hip Adductor, 10,49.895220037920375,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-10 17:25:00 +0000,Machine Hip Adductor, 7,54.43114913227677,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-10 17:25:00 +0000,Machine Hip Adductor, 7,54.43114913227677,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-10 17:25:00 +0000,Smith Machine Glute Bridge, 8,40.82336184920758,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-10 17:25:00 +0000,Smith Machine Glute Bridge, 5,81.64672369841516,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-09 14:49:00 +0000,Hammerstrength Shoulder Press, 9,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-09 14:49:00 +0000,Hammerstrength Shoulder Press, 4,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-09 14:49:00 +0000,Hammerstrength Shoulder Press, 4,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-09 14:49:00 +0000,Cable Tricep Pushdown, 8,22.452849017064167,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-09 14:49:00 +0000,Cable Tricep Pushdown, 8,24.947610018960187,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-09 14:49:00 +0000,Cable Tricep Pushdown, 7,24.947610018960187,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-09 14:49:00 +0000,Cable Lateral Raise, 4,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-09 14:49:00 +0000,Cable Lateral Raise, 6,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-09 14:49:00 +0000,Cable Lateral Raise, 6,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-09 14:49:00 +0000,Dumbbell Incline Bench Press, 12,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-09 14:49:00 +0000,Dumbbell Incline Bench Press, 7,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-09 14:49:00 +0000,Dumbbell Incline Bench Press, 7,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-09 14:49:00 +0000,Upright Row, 10,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-09 14:49:00 +0000,Upright Row, 10,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-09 14:49:00 +0000,Upright Row, 10,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-08 23:29:00 +0000,Lat Pulldown, 10,39.916176030336295,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-08 23:29:00 +0000,Lat Pulldown, 8,44.905698034128335,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-08 23:29:00 +0000,Lat Pulldown, 6,49.895220037920375,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-08 23:29:00 +0000,Lat Pulldown, 6,49.895220037920375,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-08 23:29:00 +0000,Hammerstrength High Row, 8,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-08 23:29:00 +0000,Hammerstrength High Row, 6,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-08 23:29:00 +0000,Hammerstrength High Row, 6,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-08 23:29:00 +0000,Hammer Curls, 7,12.473805009480094,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-08 23:29:00 +0000,Hammer Curls, 6,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-08 23:29:00 +0000,Hammer Curls, 5,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-08 23:29:00 +0000,Cable Row, 8,9.979044007584074,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-08 23:29:00 +0000,Cable Row, 7,14.968566011376112,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-08 23:29:00 +0000,Cable Row, 7,14.968566011376112,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-08 23:29:00 +0000,Behind the Back Cable Bicep Curl, 8,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-08 23:29:00 +0000,Behind the Back Cable Bicep Curl, 6,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-08 23:29:00 +0000,Behind the Back Cable Bicep Curl, 6,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-08 23:29:00 +0000,Upright Row, 10,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-07 23:38:00 +0000,Hack Squat, 7,40.82336184920758,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-07 23:38:00 +0000,Hack Squat, 5,63.50300732098956,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-07 23:38:00 +0000,Hack Squat, 5,63.50300732098956,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-07 23:38:00 +0000,Barbell Hip Thrust, 8,40.82336184920758,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-07 23:38:00 +0000,Barbell Hip Thrust, 6,81.64672369841516,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-07 23:38:00 +0000,Barbell Hip Thrust, 6,81.64672369841516,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-07 23:38:00 +0000,Machine Hip Adductor, 10,49.895220037920375,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-07 23:38:00 +0000,Machine Hip Adductor, 7,54.43114913227677,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-07 23:38:00 +0000,Machine Hip Adductor, 7,54.43114913227677,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-07 23:38:00 +0000,Standing Machine Calf Press, 8,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-07 23:38:00 +0000,Standing Machine Calf Press, 8,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-07 23:38:00 +0000,Standing Machine Calf Press, 10,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-07 23:38:00 +0000,Lying Hamstrings Curl, 10,36.28743275485118,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-07 23:38:00 +0000,Lying Hamstrings Curl, 7,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-07 23:38:00 +0000,Lying Hamstrings Curl, 5,49.895220037920375,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-06 23:41:00 +0000,Loop Band Negative Pull Up, 5,0.0,0.0,0.0,0.0,0.0,false,, 0.0
2025-12-06 23:41:00 +0000,Loop Band Negative Pull Up, 5,0.0,0.0,0.0,0.0,0.0,false,, 0.0
2025-12-06 23:41:00 +0000,Loop Band Negative Pull Up, 5,0.0,0.0,0.0,0.0,0.0,false,, 0.0
2025-12-06 23:41:00 +0000,Hammer Curls, 9,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-06 23:41:00 +0000,Hammer Curls, 6,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-06 23:41:00 +0000,Hammer Curls, 6,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-06 23:41:00 +0000,Barbell Shoulder Press, 10,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-06 23:41:00 +0000,Barbell Shoulder Press, 8,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-06 23:41:00 +0000,Barbell Shoulder Press, 3,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
